29.1,0.27710702
29.25,0.277107198
29.4,0.277108634
29.55,0.277108688
29.7,0.27710801
29.85,0.277108503
30,0.277110149
30.15,0.277108761
30.3,0.277109476
30.45,0.277110949
30.6,0.277110604
30.75,0.277110247
30.9,0.277110384
31.05,0.27711117
31.2,0.277110707
31.35,0.277108039
31.5,0.277109744
31.65,0.277110946
31.8,0.277109204
31.95,0.277110287
32.1,0.277111978
32.25,0.277112814
32.4,0.277111397
32.55,0.277112352
32.7,0.277113835
32.85,0.277112318
33,0.27711296
33.15,0.277114078
33.3,0.277113435
33.45,0.277114031
33.6,0.277115104
33.75,0.277115127
33.9,0.277113984
34.05,0.277114206
34.2,0.277114471
34.35,0.27711419
34.5,0.277113042
34.65,0.277114073
34.8,0.277116301
34.95,0.277116216
35.1,0.277115841
35.25,0.277116474
35.4,0.277116073
35.55,0.277114384
35.7,0.277115629
35.85,0.277116652
36,0.277115574
36.15,0.277116645
36.3,0.277117432
36.45,0.277117482
36.6,0.277117457
36.75,0.277115948
36.9,0.27711647
37.05,0.277118721
37.2,0.27711819
37.35,0.277117954
37.5,0.277117676
37.65,0.277119229
37.8,0.277118556
37.95,0.277119373
38.1,0.277117998
38.25,0.277117589
38.4,0.277118509
38.55,0.277118629
38.7,0.277118293
38.85,0.27712146
39,0.277121444
39.15,0.277121441
39.3,0.277118786
39.45,0.277118895
39.6,0.277120168
39.75,0.277118201
39.9,0.277118688
40.05,0.277119606
40.2,0.27711772
40.35,0.27711963
40.5,0.277120164
40.65,0.277117968
40.8,0.277118582
40.95,0.277121773
41.1,0.277119864
41.25,0.277118922
41.4,0.277119702
41.55,0.277120508
41.7,0.277118811
41.85,0.277120247
42,0.277118892
42.15,0.277118974
42.3,0.277121144
42.45,0.277120925
42.6,0.277119444
42.75,0.277118949
42.9,0.277121756
43.05,0.277119398
43.2,0.277119434
43.35,0.277120968
43.5,0.277121158
43.65,0.277120633
43.8,0.277122176
43.95,0.277120285
44.1,0.277121934
44.25,0.277121892
44.4,0.27712039
44.55,0.277120862
44.7,0.277121459
44.85,0.277121584
45,0.277122526
45.15,0.27712187
45.3,0.277120663
45.45,0.277121865
45.6,0.277124221
45.75,0.277124471
45.9,0.277123812
46.05,0.277124394
46.2,0.277123949
46.35,0.277121459
46.5,0.277121007
46.65,0.277121678
46.8,0.277122233
46.95,0.277122042
47.1,0.277123066
47.25,0.277121118
47.4,0.277120745
47.55,0.277121354
47.7,0.277122808
47.85,0.277121088
48,0.277121026
48.15,0.277122078
48.3,0.277120154
48.45,0.277120062
48.6,0.277124367
48.75,0.27712361
48.9,0.277123312
49.05,0.277123088
49.2,0.277125638
49.35,0.277125371
49.5,0.277123962
49.65,0.277122888
49.8,0.277125853
49.95,0.277124776
50.1,0.277123789
50.25,0.277124734
50.4,0.277125094
50.55,0.277123537
50.7,0.277123838
50.85,0.277123587
51,0.27712332
51.15,0.277123813
51.3,0.277124174
51.45,0.277123614
51.6,0.277122425
51.75,0.277121563
51.9,0.277121116
52.05,0.277123106
52.2,0.277122139
52.35,0.277122054
52.5,0.277122258
52.65,0.277122131
52.8,0.277121534
52.95,0.277122702
53.1,0.27712317
53.25,0.277124736
53.4,0.277123079
53.55,0.277124159
53.7,0.27712382
53.85,0.277123259
54,0.277123311
54.15,0.277125557
54.3,0.277124332
54.45,0.2771241
54.6,0.277123698
54.75,0.27712381
54.9,0.277123926
55.05,0.277124608
55.2,0.277124356
55.35,0.277125449
55.5,0.277124735
55.65,0.277125145
55.8,0.27712296
55.95,0.277123165
56.1,0.277124891
56.25,0.277124108
56.4,0.277123229
56.55,0.277122678
56.7,0.277122687
56.85,0.277124184
57,0.277123324
57.15,0.277123794
57.3,0.277125933
57.45,0.27712426
57.6,0.277123843
57.75,0.277123771
57.9,0.277121654
58.05,0.277123301
58.2,0.277122986
58.35,0.277122662
58.5,0.277123284
58.65,0.277122616
58.8,0.27712327
58.95,0.277123791
59.1,0.277124128
59.25,0.277123123
59.4,0.277122442
59.55,0.277123328
59.7,0.277124543
59.85,0.277123991
60,0.27712296
60.15,0.277124345
60.3,0.277124988
60.45,0.277122825
60.6,0.277124053
60.75,0.277124329
60.9,0.277125478
61.05,0.277124866
61.2,0.27712517
61.35,0.277125075
61.5,0.277124049
61.65,0.277124434
61.8,0.277124702
61.95,0.277123527
62.1,0.277121685
62.25,0.277124087
62.4,0.277123933
62.55,0.277123343
62.7,0.277122356
62.85,0.277122792
63,0.27712173
63.15,0.277121685
63.3,0.277122305
63.45,0.277122418
63.6,0.277120714
63.75,0.277121639
63.9,0.27712114
64.05,0.27712188
64.2,0.277120935
64.35,0.277121768
64.5,0.27712411
64.65,0.277122652
64.8,0.277121273
64.95,0.277122624
65.1,0.277124605
65.25,0.277121433
65.4,0.277121857
65.55,0.277122031
65.7,0.277123761
65.85,0.27712382
66,0.27712473
66.15,0.277125617
66.3,0.27712511
66.45,0.277123822
66.6,0.277125394
66.75,0.277124435
66.9,0.277122198
67.05,0.277121281
67.2,0.277122532
67.35,0.277124052
67.5,0.277124637
67.65,0.277123651
67.8,0.277121885
67.95,0.277121993
68.1,0.277122988
68.25,0.277122551
68.4,0.27712241
68.55,0.277122881
68.7,0.277122666
68.85,0.27712492
69,0.27712189
69.15,0.277122415
69.3,0.277124868
69.45,0.27712301
69.6,0.277122953
69.75,0.277125076
69.9,0.277121587
70.05,0.277122717
70.2,0.27712441
70.35,0.277122407
70.5,0.277121556
70.65,0.277122033
70.8,0.277123208
70.95,0.277122687
71.1,0.277120451
71.25,0.277122503
71.4,0.277121852
71.55,0.277121655
71.7,0.277121538
71.85,0.277121707
72,0.277121277
72.15,0.277122671
72.3,0.277121675
72.45,0.277120019
72.6,0.277120494
72.75,0.277121486
72.9,0.277120075
73.05,0.27711824
73.2,0.27712135
73.35,0.277122044
73.5,0.277120154
73.65,0.277120114
73.8,0.277121768
73.95,0.27712117
74.1,0.277120144
74.25,0.277120605
74.4,0.277121021
74.55,0.277120579
74.7,0.277121075
74.85,0.277120455
75,0.277122285
75.15,0.277122189
75.3,0.277121555
75.45,0.277121635
75.6,0.277123123
75.75,0.277122685
75.9,0.277120971
76.05,0.277121165
76.2,0.277121345
76.35,0.277123031
76.5,0.277123419
76.65,0.277123891
76.8,0.277125044
76.95,0.277123334
77.1,0.277121505
77.25,0.277124241
77.4,0.277124471
77.55,0.277122148
77.7,0.277123195
77.85,0.277124663
78,0.277123251
78.15,0.277119846
78.3,0.277120918
78.45,0.277122507
78.6,0.277120104
78.75,0.277120798
78.9,0.277123268
79.05,0.277122604
79.2,0.277121733
79.35,0.277122545
79.5,0.277124444
79.65,0.277122981
79.8,0.277121857
79.95,0.27712444
80.1,0.277124713
80.25,0.277123232
80.4,0.277121657
80.55,0.277122948
80.7,0.277121405
80.85,0.277120793
81,0.27712204
81.15,0.277120785
81.3,0.27712049
81.45,0.277121742
81.6,0.277121569
81.75,0.277120104
81.9,0.277120381
82.05,0.277119818
82.2,0.277118858
82.35,0.277121841
82.5,0.277120808
82.65,0.277121999
82.8,0.277121462
82.95,0.277122727
83.1,0.277121441
83.25,0.277122243
83.4,0.27712284
83.55,0.277121082
83.7,0.277121512
83.85,0.277122527
84,0.277120631
84.15,0.277123078
84.3,0.277123424
84.45,0.277123438
84.6,0.277123602
84.75,0.277123298
84.9,0.277123088
85.05,0.27711943
85.2,0.277121091
85.35,0.27712224
85.5,0.277119442
85.65,0.277119998
85.8,0.277121828
85.95,0.277120214
86.1,0.277119502
86.25,0.277121289
86.4,0.277121499
86.55,0.277119262
86.7,0.277118924
86.85,0.277120469
87,0.277120977
87.15,0.277119882
87.3,0.277118684
87.45,0.277120366
87.6,0.277119141
87.75,0.27711867
87.9,0.277119929
88.05,0.277117578
88.2,0.277119037
88.35,0.277119769
88.5,0.277119628
88.65,0.277119965
88.8,0.277117894
88.95,0.277118768
89.1,0.277118429
89.25,0.277119343
89.4,0.277120571
89.55,0.277117272
89.7,0.277118719
89.85,0.277119253
90,0.277119224
90.15,0.277119174
90.3,0.277117808
90.45,0.277117139
90.6,0.277118003
90.75,0.277116756
90.9,0.277117688
91.05,0.277119316
91.2,0.277118375
91.35,0.277118617
91.5,0.277119177
91.65,0.277117911
91.8,0.277118179
91.95,0.277119366
92.1,0.277118425
92.25,0.277117084
92.4,0.277116428
92.55,0.277119015
92.7,0.277118056
92.85,0.277117161
93,0.277118057
93.15,0.277117785
93.3,0.277117067
93.45,0.277116994
93.6,0.277117426
93.75,0.277118426
93.9,0.277116786
94.05,0.277116615
94.2,0.277117325
94.35,0.277117228
94.5,0.277114733
94.65,0.277116573
94.8,0.277117225
94.95,0.27711814
95.1,0.277115895
95.25,0.277118889
95.4,0.277119217
95.55,0.277118521
95.7,0.277118357
95.85,0.277117155
96,0.277116558
96.15,0.277115159
96.3,0.277115272
96.45,0.277117709
96.6,0.277117064
96.75,0.277117913
96.9,0.277116391
97.05,0.277116277
97.2,0.277115857
97.35,0.277116615
97.5,0.277118302
97.65,0.277117416
97.8,0.277117183
97.95,0.277116487
98.1,0.277117517
98.25,0.277118114
98.4,0.277116972
98.55,0.277115509
98.7,0.277115665
98.85,0.277116807
99,0.277116689
99.15,0.277116047
99.3,0.277116653
99.45,0.277117107
99.6,0.277117141
99.75,0.277115816
99.9,0.277116457
100.05,0.277117357
100.2,0.277117933
100.35,0.277117756
100.5,0.277117209
100.65,0.277116559
100.8,0.277117963
100.95,0.27711577
101.1,0.277115862
101.25,0.277115464
101.4,0.277116199
101.55,0.277115404
101.7,0.277116281
101.85,0.277115573
102,0.277115946
102.15,0.277116614
102.3,0.277115873
102.45,0.277115261
102.6,0.277117608
102.75,0.277115152
102.9,0.277114476
103.05,0.277116262
103.2,0.277116841
103.35,0.277114869
103.5,0.277114911
103.65,0.277116867
103.8,0.277115881
103.95,0.277114228
104.1,0.277113743
104.25,0.277116781
104.4,0.277115361
104.55,0.277114615
104.7,0.277115283
104.85,0.277115213
105,0.277114318
105.15,0.277114586
105.3,0.277115154
105.45,0.277113621
105.6,0.277111984
105.75,0.277115658
105.9,0.277115951
106.05,0.277114637
106.2,0.277114887
106.35,0.277113573
106.5,0.277113183
106.65,0.277112398
106.8,0.277112684
106.95,0.277113217
107.1,0.277111931
107.25,0.2771135
107.4,0.27711323
107.55,0.277112538
107.7,0.277110944
107.85,0.277113023
108,0.277114486
108.15,0.27711378
108.3,0.277111657
108.45,0.277111934
108.6,0.277112945
108.75,0.277112532
108.9,0.277112518
109.05,0.277115504
109.2,0.277115053
109.35,0.277113677
109.5,0.27711109
109.65,0.277111633
109.8,0.277113162
109.95,0.277113024
110.1,0.277112662
110.25,0.277113517
110.4,0.27711393
110.55,0.277114722
110.7,0.277113719
110.85,0.277113596
111,0.277115303
111.15,0.277114118
111.3,0.277112637
111.45,0.277114098
111.6,0.277113605
111.75,0.277112552
111.9,0.277113236
112.05,0.277113837
112.2,0.277114281
112.35,0.277112253
112.5,0.277114763
112.65,0.277114085
112.8,0.277112726
112.95,0.27711226
113.1,0.27711432
113.25,0.27711415
113.4,0.27711301
113.55,0.277113154
113.7,0.277113858
113.85,0.277113942
114,0.277112519
114.15,0.277113182
114.3,0.277112804
114.45,0.277112445
114.6,0.277110911
114.75,0.277112178
114.9,0.27711336
115.05,0.277110989
115.2,0.277110095
115.35,0.277113399
115.5,0.27711148
115.65,0.277111687
115.8,0.277111946
115.95,0.277113188
116.1,0.277111259
116.25,0.277110795
116.4,0.277113773
116.55,0.277113703
116.7,0.277111476
116.85,0.277111908
117,0.277113767
117.15,0.2771116
117.3,0.277113495
117.45,0.277112523
117.6,0.277112113
117.75,0.277112941
117.9,0.277111175
118.05,0.277110096
118.2,0.277111869
118.35,0.277111927
118.5,0.27711195
118.65,0.277111152
118.8,0.277110923
118.95,0.277110419
119.1,0.277111488
119.25,0.277108198
119.4,0.277110576
119.55,0.277112002
119.7,0.277110519
119.85,0.277109149
120,0.277111038
120.15,0.27711196
120.3,0.277110918
120.45,0.277110431
120.6,0.277110495
120.75,0.277110344
120.9,0.27710947
121.05,0.277109886
121.2,0.277111745
121.35,0.277111342
121.5,0.277110627
121.65,0.277108887
121.8,0.277110367
121.95,0.277112522
122.1,0.277110171
122.25,0.277110196
122.4,0.277112517
122.55,0.277112527
122.7,0.277110356
122.85,0.277111982
123,0.27711166
123.15,0.277109067
123.3,0.277109559
123.45,0.277108203
123.6,0.277108588
123.75,0.277107304
123.9,0.277109418
124.05,0.277110324
124.2,0.27710842
124.35,0.27710652
124.5,0.277106481
124.65,0.277107763
124.8,0.277107481
124.95,0.277107578
125.1,0.277106311
125.25,0.277104207
125.4,0.277105735
125.55,0.277106046
125.7,0.277105141
125.85,0.277106078
126,0.277106252
126.15,0.277105874
126.3,0.277107055
126.45,0.277108566
126.6,0.277108253
126.75,0.277106771
126.9,0.277106939
127.05,0.27710663
127.2,0.277105272
127.35,0.277105609
127.5,0.277107661
127.65,0.277106893
127.8,0.277103956
127.95,0.27710561
128.1,0.277107078
128.25,0.277105791
128.4,0.277105113
128.55,0.277107431
128.7,0.277105055
128.85,0.277103953
129,0.277106468
129.15,0.2771057
129.3,0.277104537
129.45,0.277106612
129.6,0.277106885
129.75,0.277107101
129.9,0.277105325
130.05,0.277106502
130.2,0.277107803
130.35,0.277107078
130.5,0.277106851
130.65,0.277108589
130.8,0.277109964
130.95,0.277107868
131.1,0.277108571
131.25,0.277108505
131.4,0.277105994
131.55,0.277108407
131.7,0.277108861
131.85,0.277104576
132,0.277104912
132.15,0.277107556
132.3,0.277107144
132.45,0.277104336
132.6,0.27710625
132.75,0.277108367
132.9,0.277104958
133.05,0.277105354
133.2,0.277107974
133.35,0.277106499
133.5,0.277104659
133.65,0.277106292
133.8,0.27710773
133.95,0.277105688
134.1,0.277104739
134.25,0.277106774
134.4,0.277107459
134.55,0.277105764
134.7,0.277104947
134.85,0.277106645
135,0.277107017
135.15,0.27710473
135.3,0.277105061
135.45,0.277104516
135.6,0.277103907
135.75,0.277106299
135.9,0.277106266
136.05,0.277105545
136.2,0.277107115
136.35,0.277108764
136.5,0.277107502
136.65,0.277106218
136.8,0.277107326
136.95,0.277107377
137.1,0.277106253
137.25,0.277106722
137.4,0.277107492
137.55,0.277107271
137.7,0.277106256
137.85,0.277107061
138,0.277107507
138.15,0.277106729
138.3,0.277107408
138.45,0.277107559
138.6,0.27555404
138.75,0.263310313
138.9,0.229640678
139.05,0.193141284
139.2,0.184732655
139.35,0.18473382
139.5,0.184734999
139.65,0.184734131
139.8,0.184733296
139.95,0.184734589
140.1,0.184733723
140.25,0.184731676
140.4,0.184731187
140.55,0.18473229
140.7,0.184731928
140.85,0.184731008
141,0.184731649
141.15,0.184731864
141.3,0.184730461
141.45,0.178444199
141.6,0.159807016
141.75,0.12226828
141.9,0.097064515
142.05,0.09235491
142.2,0.09235528
142.35,0.092355083
142.5,0.09235483
142.65,0.084887148
142.8,0.063876199
142.95,0.026477174
143.1,0.003968668
143.25,0
143.4,0
143.55,0
143.7,0
143.85,0
144,0
144.15,0
144.3,0
144.45,0
144.6,0
144.75,0
144.9,0
145.05,0
145.2,0
145.35,0
145.5,0
145.65,0
145.8,0
145.95,0
146.1,0
146.25,0
146.4,0
146.55,0
146.7,0
146.85,0
147,0
147.15,0
147.3,0
147.45,0
147.6,0
147.75,0
147.9,0
148.05,0
148.2,0
148.35,0
148.5,0
148.65,0
148.8,0
148.95,0
149.1,0
149.25,0
149.4,0
149.55,0
149.7,0
149.85,0
150,0
150.15,0
150.3,0
150.45,0
150.6,0
150.75,0
150.9,0
151.05,0
151.2,0
151.35,0
151.5,0
151.65,0
151.8,0
151.95,0
152.1,0
152.25,0
152.4,0
152.55,0
152.7,0
152.85,0
